Cx;Cy;W;H;Cx;Cy;W;H;Dist;Ang;Xc;Yc
0.588951;0.629963;0.041907;0.254729;3166.200576;1693.3405440000001;225.292032;684.711552;20.0;34.0;478.2005760000002;652.30368
0.6386219999999999;0.517908;0.007791;0.041616;3433.2318719999994;1392.136704;41.884416;111.863808;160.0;45.0;745.2318719999994;1239.931392
0.6389616432112049;0.5149461204339715;0.005417189221432111;0.02596514833720903;3435.0577939034374;1384.1751717265154;29.12280925441903;69.79431873041787;220.0;45.0;747.0577939034374;1268.9276689082758
0.585797;0.59789;0.0276;0.173263;3149.2446720000003;1607.12832;148.3776;465.730944;30.0;34.0;461.24467200000026;848.006208
0.584729;0.634721;0.041105;0.232056;3143.5031040000003;1706.130048;220.98048;623.766528;20.0;34.0;455.50310400000035;669.986688
0.540317;0.563178;0.019189;0.107467;2904.744192;1513.8224639999999;103.160064;288.871296;50.0;18.0;216.7441920000001;1029.7418880000002
0.540262;0.5783549999999998;0.027090999999999997;0.136883;2904.448512;1554.6182399999996;145.641216;367.941504;40.0;18.0;216.44851199999994;949.4110080000005
0.620281;0.57453;0.020811000000000003;0.138718;3334.630656;1544.33664;111.87993600000001;372.873984;40.0;45.0;646.6306559999998;957.2263680000001
0.616838;0.560461;0.017234;0.11274699999999999;3316.121088;1506.519168;92.64998399999999;303.06393599999996;50.0;45.0;628.1210879999999;1029.948864
0.584667;0.539917;0.01221;0.069452;3143.169792;1451.2968959999998;65.64096;186.686976;80.0;34.0;455.16979200000014;1143.3596160000002
0.496591;0.702491;0.093513;0.323503;2669.673216;1888.2958079999999;502.725888;869.576064;10.0;0.0;-18.32678399999986;364.9161600000002
0.6014376002499788;0.5179886539459256;0.004553242923484925;0.026936026557879425;3233.328538943886;1392.3535018066482;24.478233956654954;72.4040393875799;200.0;34.0;545.3285389438861;1259.444478499562
0.555075;0.695758;0.08735200000000001;0.348847;2984.0832;1870.197504;469.60435200000006;937.700736;10.0;18.0;296.08320000000003;348.9521279999999
0.564069;0.534522;0.011524;0.060281;3032.434944;1436.7951360000002;61.953024;162.035328;100.0;18.0;344.4349440000001;1170.1871999999998
0.509032;0.5356799999999999;0.008285;0.060247999999999996;2736.5560320000004;1439.9078399999999;44.54016;161.94662399999999;100.0;0.0;48.556032000000414;1167.118848
0.558324;0.536167;0.008775;0.05315099999999999;3001.549824;1441.216896;47.1744;142.86988799999997;100.0;18.0;313.54982400000017;1175.34816
0.584484;0.535757;0.010008;0.075823;3142.185984;1440.114816;53.803008;203.81222400000001;80.0;34.0;454.1859840000002;1145.979072
0.617981;0.55892;0.019856;0.114394;3322.265856;1502.3769599999998;106.74585599999999;307.491072;50.0;45.0;634.265856;1031.8775040000003
0.6160790000000002;0.57656;0.025254;0.136121;3312.040704000001;1549.7932799999999;135.765504;365.89324799999997;40.0;45.0;624.0407040000009;955.2600960000002
0.543065;0.574511;0.024036;0.147903;2919.51744;1544.285568;129.217536;397.563264;40.0;18.0;231.51744000000008;944.9328
0.5420140000000001;0.559807;0.018306;0.119944;2913.8672640000004;1504.761216;98.413056;322.409472;50.0;18.0;225.86726400000043;1022.034048
0.6332494591010225;0.5167924297683624;0.0043135985590910765;0.024539582913939883;3404.349092127097;1389.138051217358;23.189905853673626;65.9623988726704;220.0;45.0;716.3490921270968;1265.8807493463069
0.634076;0.5208410000000001;0.006125;0.039845;3408.792576;1400.0206080000003;32.928000000000004;107.10336;160.0;45.0;720.7925759999998;1234.4277119999997
